date,district,lat,lon,cases,deaths,population,incidence_rate,cfr
2021-03-29,Masvingo,-20.0667,30.8333,6,0,90286,6.6455,0.0
2021-04-05,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2021-04-12,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2021-04-19,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2021-04-26,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2021-05-03,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2021-05-10,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2021-05-17,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2021-05-24,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2021-05-31,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2021-06-07,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2021-06-14,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2021-06-21,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2021-06-28,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2021-07-05,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2021-07-12,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2021-07-19,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2021-07-26,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2021-08-02,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2021-08-09,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2021-08-16,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2021-08-23,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2021-08-30,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2021-09-06,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2021-09-13,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2021-09-20,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2021-09-27,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2021-10-04,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2021-10-11,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2021-10-18,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2021-10-25,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2021-11-01,Masvingo,-20.0667,30.8333,6,1,90286,6.6455,0.1667
2021-11-08,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2021-11-15,Masvingo,-20.0667,30.8333,14,2,90286,15.5063,0.1429
2021-11-22,Masvingo,-20.0667,30.8333,11,1,90286,12.1835,0.0909
2021-11-29,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2021-12-06,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2021-12-13,Masvingo,-20.0667,30.8333,9,0,90286,9.9683,0.0
2021-12-20,Masvingo,-20.0667,30.8333,6,0,90286,6.6455,0.0
2021-12-27,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-01-03,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-01-10,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-01-17,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-01-24,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2022-01-31,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2022-02-07,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2022-02-14,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-02-21,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-02-28,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-03-07,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2022-03-14,Masvingo,-20.0667,30.8333,10,0,90286,11.0759,0.0
2022-03-21,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2022-03-28,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-04-04,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-04-11,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-04-18,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-04-25,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2022-05-02,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-05-09,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2022-05-16,Masvingo,-20.0667,30.8333,5,1,90286,5.538,0.2
2022-05-23,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2022-05-30,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-06-06,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-06-13,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-06-20,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-06-27,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-07-04,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-07-11,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-07-18,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-07-25,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-08-01,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-08-08,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-08-15,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-08-22,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-08-29,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-09-05,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-09-12,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-09-19,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-09-26,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-10-03,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-10-10,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-10-17,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2022-10-24,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-10-31,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-11-07,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-11-14,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-11-21,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-11-28,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2022-12-05,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2022-12-12,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2022-12-19,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2022-12-26,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2023-01-02,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2023-01-09,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2023-01-16,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2023-01-23,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2023-01-30,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2023-02-06,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2023-02-13,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2023-02-20,Masvingo,-20.0667,30.8333,4,1,90286,4.4304,0.25
2023-02-27,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2023-03-06,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2023-03-13,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2023-03-20,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2023-03-27,Masvingo,-20.0667,30.8333,8,0,90286,8.8607,0.0
2023-04-03,Masvingo,-20.0667,30.8333,8,0,90286,8.8607,0.0
2023-04-10,Masvingo,-20.0667,30.8333,16,1,90286,17.7215,0.0625
2023-04-17,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2023-04-24,Masvingo,-20.0667,30.8333,16,1,90286,17.7215,0.0625
2023-05-01,Masvingo,-20.0667,30.8333,5,1,90286,5.538,0.2
2023-05-08,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2023-05-15,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2023-05-22,Masvingo,-20.0667,30.8333,10,0,90286,11.0759,0.0
2023-05-29,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2023-06-05,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2023-06-12,Masvingo,-20.0667,30.8333,6,0,90286,6.6455,0.0
2023-06-19,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2023-06-26,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2023-07-03,Masvingo,-20.0667,30.8333,7,0,90286,7.7531,0.0
2023-07-10,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2023-07-17,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2023-07-24,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2023-07-31,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2023-08-07,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2023-08-14,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2023-08-21,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2023-08-28,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2023-09-04,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2023-09-11,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2023-09-18,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2023-09-25,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2023-10-02,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2023-10-09,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2023-10-16,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2023-10-23,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2023-10-30,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2023-11-06,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2023-11-13,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2023-11-20,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2023-11-27,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2023-12-04,Masvingo,-20.0667,30.8333,7,0,90286,7.7531,0.0
2023-12-11,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2023-12-18,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2023-12-25,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2024-01-01,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2024-01-08,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-01-15,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2024-01-22,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2024-01-29,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2024-02-05,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-02-12,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2024-02-19,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2024-02-26,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2024-03-04,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2024-03-11,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2024-03-18,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2024-03-25,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2024-04-01,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2024-04-08,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-04-15,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2024-04-22,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2024-04-29,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2024-05-06,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2024-05-13,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2024-05-20,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-05-27,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2024-06-03,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2024-06-10,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-06-17,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-06-24,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-07-01,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-07-08,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-07-15,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-07-22,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2024-07-29,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2024-08-05,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-08-12,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2024-08-19,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-08-26,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2024-09-02,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-09-09,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-09-16,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2024-09-23,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2024-09-30,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2024-10-07,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2024-10-14,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2024-10-21,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2024-10-28,Masvingo,-20.0667,30.8333,8,0,90286,8.8607,0.0
2024-11-04,Masvingo,-20.0667,30.8333,5,1,90286,5.538,0.2
2024-11-11,Masvingo,-20.0667,30.8333,5,0,90286,5.538,0.0
2024-11-18,Masvingo,-20.0667,30.8333,6,0,90286,6.6455,0.0
2024-11-25,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2024-12-02,Masvingo,-20.0667,30.8333,9,0,90286,9.9683,0.0
2024-12-09,Masvingo,-20.0667,30.8333,6,0,90286,6.6455,0.0
2024-12-16,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2024-12-23,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2024-12-30,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2025-01-06,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-01-13,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2025-01-20,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2025-01-27,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-02-03,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2025-02-10,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-02-17,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-02-24,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-03-03,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-03-10,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-03-17,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2025-03-24,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-03-31,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2025-04-07,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-04-14,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2025-04-21,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-04-28,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2025-05-05,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-05-12,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-05-19,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-05-26,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-06-02,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-06-09,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-06-16,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-06-23,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2025-06-30,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-07-07,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-07-14,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-07-21,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-07-28,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2025-08-04,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-08-11,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-08-18,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-08-25,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-09-01,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2025-09-08,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2025-09-15,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2025-09-22,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2025-09-29,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2025-10-06,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-10-13,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-10-20,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2025-10-27,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-11-03,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2025-11-10,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-11-17,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-11-24,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-12-01,Masvingo,-20.0667,30.8333,3,0,90286,3.3228,0.0
2025-12-08,Masvingo,-20.0667,30.8333,2,0,90286,2.2152,0.0
2025-12-15,Masvingo,-20.0667,30.8333,4,0,90286,4.4304,0.0
2025-12-22,Masvingo,-20.0667,30.8333,1,0,90286,1.1076,0.0
2025-12-29,Masvingo,-20.0667,30.8333,0,0,90286,0.0,0.0
2018-01-01,Mutare,-18.9707,32.6709,5,0,188243,2.6561,0.0
2018-01-08,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2018-01-15,Mutare,-18.9707,32.6709,3,0,188243,1.5937,0.0
2018-01-22,Mutare,-18.9707,32.6709,3,0,188243,1.5937,0.0
2018-01-29,Mutare,-18.9707,32.6709,0,0,188243,0.0,0.0
2018-02-05,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2018-02-12,Mutare,-18.9707,32.6709,0,0,188243,0.0,0.0
2018-02-19,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2018-02-26,Mutare,-18.9707,32.6709,6,0,188243,3.1874,0.0
2018-03-05,Mutare,-18.9707,32.6709,3,0,188243,1.5937,0.0
2018-03-12,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2018-03-19,Mutare,-18.9707,32.6709,0,0,188243,0.0,0.0
2018-03-26,Mutare,-18.9707,32.6709,4,0,188243,2.1249,0.0
2018-04-02,Mutare,-18.9707,32.6709,7,0,188243,3.7186,0.0
2018-04-09,Mutare,-18.9707,32.6709,4,0,188243,2.1249,0.0
2018-04-16,Mutare,-18.9707,32.6709,2,0,188243,1.0625,0.0
2018-04-23,Mutare,-18.9707,32.6709,4,0,188243,2.1249,0.0
2018-04-30,Mutare,-18.9707,32.6709,8,0,188243,4.2498,0.0
2018-05-07,Mutare,-18.9707,32.6709,6,0,188243,3.1874,0.0
2018-05-14,Mutare,-18.9707,32.6709,4,0,188243,2.1249,0.0
2018-05-21,Mutare,-18.9707,32.6709,12,0,188243,6.3747,0.0
2018-05-28,Mutare,-18.9707,32.6709,13,0,188243,6.906,0.0
2018-06-04,Mutare,-18.9707,32.6709,3,0,188243,1.5937,0.0
2018-06-11,Mutare,-18.9707,32.6709,2,0,188243,1.0625,0.0
2018-06-18,Mutare,-18.9707,32.6709,5,0,188243,2.6561,0.0
2018-06-25,Mutare,-18.9707,32.6709,0,0,188243,0.0,0.0
2018-07-02,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2018-07-09,Mutare,-18.9707,32.6709,2,0,188243,1.0625,0.0
2018-07-16,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2018-07-23,Mutare,-18.9707,32.6709,0,0,188243,0.0,0.0
2018-07-30,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2018-08-06,Mutare,-18.9707,32.6709,3,0,188243,1.5937,0.0
2018-08-13,Mutare,-18.9707,32.6709,2,0,188243,1.0625,0.0
2018-08-20,Mutare,-18.9707,32.6709,2,0,188243,1.0625,0.0
2018-08-27,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2018-09-03,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2018-09-10,Mutare,-18.9707,32.6709,12,0,188243,6.3747,0.0
2018-09-17,Mutare,-18.9707,32.6709,16,0,188243,8.4997,0.0
2018-09-24,Mutare,-18.9707,32.6709,10,1,188243,5.3123,0.1
2018-10-01,Mutare,-18.9707,32.6709,3,0,188243,1.5937,0.0
2018-10-08,Mutare,-18.9707,32.6709,13,0,188243,6.906,0.0
2018-10-15,Mutare,-18.9707,32.6709,21,1,188243,11.1558,0.0476
2018-10-22,Mutare,-18.9707,32.6709,9,1,188243,4.7811,0.1111
2018-10-29,Mutare,-18.9707,32.6709,5,0,188243,2.6561,0.0
2018-11-05,Mutare,-18.9707,32.6709,32,0,188243,16.9993,0.0
2018-11-12,Mutare,-18.9707,32.6709,24,0,188243,12.7495,0.0
2018-11-19,Mutare,-18.9707,32.6709,29,1,188243,15.4056,0.0345
2018-11-26,Mutare,-18.9707,32.6709,20,1,188243,10.6246,0.05
2018-12-03,Mutare,-18.9707,32.6709,12,0,188243,6.3747,0.0
2018-12-10,Mutare,-18.9707,32.6709,21,0,188243,11.1558,0.0
2018-12-17,Mutare,-18.9707,32.6709,9,1,188243,4.7811,0.1111
2018-12-24,Mutare,-18.9707,32.6709,8,1,188243,4.2498,0.125
2018-12-31,Mutare,-18.9707,32.6709,35,0,188243,18.593,0.0
2019-01-07,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2019-01-14,Mutare,-18.9707,32.6709,9,0,188243,4.7811,0.0
2019-01-21,Mutare,-18.9707,32.6709,5,0,188243,2.6561,0.0
2019-01-28,Mutare,-18.9707,32.6709,4,0,188243,2.1249,0.0
2019-02-04,Mutare,-18.9707,32.6709,5,0,188243,2.6561,0.0
2019-02-11,Mutare,-18.9707,32.6709,3,0,188243,1.5937,0.0
2019-02-18,Mutare,-18.9707,32.6709,4,0,188243,2.1249,0.0
2019-02-25,Mutare,-18.9707,32.6709,8,1,188243,4.2498,0.125
2019-03-04,Mutare,-18.9707,32.6709,16,0,188243,8.4997,0.0
2019-03-11,Mutare,-18.9707,32.6709,5,0,188243,2.6561,0.0
2019-03-18,Mutare,-18.9707,32.6709,13,0,188243,6.906,0.0
2019-03-25,Mutare,-18.9707,32.6709,8,0,188243,4.2498,0.0
2019-04-01,Mutare,-18.9707,32.6709,7,0,188243,3.7186,0.0
2019-04-08,Mutare,-18.9707,32.6709,4,0,188243,2.1249,0.0
2019-04-15,Mutare,-18.9707,32.6709,9,0,188243,4.7811,0.0
2019-04-22,Mutare,-18.9707,32.6709,19,0,188243,10.0933,0.0
2019-04-29,Mutare,-18.9707,32.6709,13,0,188243,6.906,0.0
2019-05-06,Mutare,-18.9707,32.6709,31,0,188243,16.4681,0.0
2019-05-13,Mutare,-18.9707,32.6709,13,0,188243,6.906,0.0
2019-05-20,Mutare,-18.9707,32.6709,14,0,188243,7.4372,0.0
2019-05-27,Mutare,-18.9707,32.6709,9,0,188243,4.7811,0.0
2019-06-03,Mutare,-18.9707,32.6709,5,0,188243,2.6561,0.0
2019-06-10,Mutare,-18.9707,32.6709,10,0,188243,5.3123,0.0
2019-06-17,Mutare,-18.9707,32.6709,13,1,188243,6.906,0.0769
2019-06-24,Mutare,-18.9707,32.6709,4,0,188243,2.1249,0.0
2019-07-01,Mutare,-18.9707,32.6709,0,0,188243,0.0,0.0
2019-07-08,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2019-07-15,Mutare,-18.9707,32.6709,0,0,188243,0.0,0.0
2019-07-22,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2019-07-29,Mutare,-18.9707,32.6709,2,0,188243,1.0625,0.0
2019-08-05,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2019-08-12,Mutare,-18.9707,32.6709,3,0,188243,1.5937,0.0
2019-08-19,Mutare,-18.9707,32.6709,0,0,188243,0.0,0.0
2019-08-26,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2019-09-02,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2019-09-09,Mutare,-18.9707,32.6709,0,0,188243,0.0,0.0
2019-09-16,Mutare,-18.9707,32.6709,6,0,188243,3.1874,0.0
2019-09-23,Mutare,-18.9707,32.6709,0,0,188243,0.0,0.0
2019-09-30,Mutare,-18.9707,32.6709,2,0,188243,1.0625,0.0
2019-10-07,Mutare,-18.9707,32.6709,3,0,188243,1.5937,0.0
2019-10-14,Mutare,-18.9707,32.6709,0,0,188243,0.0,0.0
2019-10-21,Mutare,-18.9707,32.6709,4,0,188243,2.1249,0.0
2019-10-28,Mutare,-18.9707,32.6709,2,0,188243,1.0625,0.0
2019-11-04,Mutare,-18.9707,32.6709,4,0,188243,2.1249,0.0
2019-11-11,Mutare,-18.9707,32.6709,3,0,188243,1.5937,0.0
2019-11-18,Mutare,-18.9707,32.6709,7,0,188243,3.7186,0.0
2019-11-25,Mutare,-18.9707,32.6709,4,0,188243,2.1249,0.0
2019-12-02,Mutare,-18.9707,32.6709,5,0,188243,2.6561,0.0
2019-12-09,Mutare,-18.9707,32.6709,4,0,188243,2.1249,0.0
2019-12-16,Mutare,-18.9707,32.6709,5,0,188243,2.6561,0.0
2019-12-23,Mutare,-18.9707,32.6709,1,0,188243,0.5312,0.0
2019-12-30,Mutare,-18.9707,32.6709,2,0,188243,1.0625,0.0
