date,district,temperature_c,rainfall_mm,humidity_pct
2019-11-13,Masvingo,14.38,0.53,40.42
2019-11-14,Masvingo,14.62,0.033,42.32
2019-11-15,Masvingo,16.36,0.808,44.39
2019-11-16,Masvingo,15.48,0.436,42.39
2019-11-17,Masvingo,20.56,0.23,48.12
2019-11-18,Masvingo,17.45,0.767,51.92
2019-11-19,Masvingo,15.88,0.297,45.03
2019-11-20,Masvingo,18.31,0.236,51.26
2019-11-21,Masvingo,15.75,1.315,43.05
2019-11-22,Masvingo,17.37,0.017,40.49
2019-11-23,Masvingo,18.06,0.756,54.29
2019-11-24,Masvingo,16.75,0.35,46.95
2019-11-25,Masvingo,14.93,0.024,35.56
2019-11-26,Masvingo,16.52,0.171,47.68
2019-11-27,Masvingo,20.2,0.005,45.52
2019-11-28,Masvingo,18.93,0.393,47.5
2019-11-29,Masvingo,15.84,0.243,39.5
2019-11-30,Masvingo,18.02,0.048,38.66
2019-12-01,Masvingo,18.13,0.23,42.25
2019-12-02,Masvingo,18.34,0.388,46.98
2019-12-03,Masvingo,16.88,0.067,47.31
2019-12-04,Masvingo,18.03,0.061,46.08
2019-12-05,Masvingo,18.56,0.035,37.49
2019-12-06,Masvingo,17.8,0.584,45.82
2019-12-07,Masvingo,18.9,0.749,42.3
2019-12-08,Masvingo,14.61,0.292,54.12
2019-12-09,Masvingo,17.8,0.225,38.19
2019-12-10,Masvingo,16.5,0.098,36.38
2019-12-11,Masvingo,19.71,0.175,37.17
2019-12-12,Masvingo,17.23,0.002,35.83
2019-12-13,Masvingo,18.83,0.554,48.55
2019-12-14,Masvingo,17.64,0.845,37.37
2019-12-15,Masvingo,16.35,0.113,44.38
2019-12-16,Masvingo,15.7,0.047,36.03
2019-12-17,Masvingo,17.67,0.457,46.42
2019-12-18,Masvingo,17.62,0.233,37.61
2019-12-19,Masvingo,15.93,0.278,43.7
2019-12-20,Masvingo,15.67,0.511,34.55
2019-12-21,Masvingo,20.48,0.251,47.71
2019-12-22,Masvingo,20.39,0.018,49.2
2019-12-23,Masvingo,16.17,1.476,43.07
2019-12-24,Masvingo,19.38,0.003,42.91
2019-12-25,Masvingo,17.63,0.278,53.83
2019-12-26,Masvingo,15.67,0.754,47.64
2019-12-27,Masvingo,20.38,0.106,44.05
2019-12-28,Masvingo,18.03,0.053,27.13
2019-12-29,Masvingo,17.86,0.087,37.62
2019-12-30,Masvingo,15.51,0.916,51.38
2019-12-31,Masvingo,18.67,0.469,50.09
2020-01-01,Masvingo,17.76,0.26,51.05
2020-01-02,Masvingo,20.25,0.621,38.94
2020-01-03,Masvingo,17.85,0.006,31.14
2020-01-04,Masvingo,18.23,0.008,51.43
2020-01-05,Masvingo,18.42,0.154,45.4
2020-01-06,Masvingo,18.59,0.017,38.33
2020-01-07,Masvingo,18.52,0.16,45.28
2020-01-08,Masvingo,19.51,0.021,41.68
2020-01-09,Masvingo,18.76,0.008,43.45
2020-01-10,Masvingo,19.62,0.034,40.54
2020-01-11,Masvingo,19.16,1.104,48.27
2020-01-12,Masvingo,17.18,0.255,40.9
2020-01-13,Masvingo,19.67,0.173,41.16
2020-01-14,Masvingo,20.19,0.103,41.62
2020-01-15,Masvingo,18.05,0.088,38.95
2020-01-16,Masvingo,21.93,0.047,35.05
2020-01-17,Masvingo,23.07,0.201,39.89
2020-01-18,Masvingo,19.04,0.413,46.41
2020-01-19,Masvingo,19.82,0.029,38.18
2020-01-20,Masvingo,20.08,0.009,36.28
2020-01-21,Masvingo,18.5,0.087,40.49
2020-01-22,Masvingo,20.12,0.69,44.75
2020-01-23,Masvingo,17.81,0.038,45.66
2020-01-24,Masvingo,20.19,0.075,39.97
2020-01-25,Masvingo,18.68,0.049,29.25
2020-01-26,Masvingo,20.49,0.188,39.86
2020-01-27,Masvingo,17.59,0.509,39.53
2020-01-28,Masvingo,19.97,0.294,45.29
2020-01-29,Masvingo,19.57,0.355,39.37
2020-01-30,Masvingo,22.55,0.884,40.37
2020-01-31,Masvingo,21.71,0.141,28.91
2020-02-01,Masvingo,19.54,0.637,47.24
2020-02-02,Masvingo,19.56,0.011,39.79
2020-02-03,Masvingo,25.78,0.634,49.78
2020-02-04,Masvingo,21.74,0.309,39.68
2020-02-05,Masvingo,23.06,0.387,47.8
2020-02-06,Masvingo,23.61,0.209,35.83
2020-02-07,Masvingo,21.34,0.419,35.46
2020-02-08,Masvingo,18.56,0.275,41.54
2020-02-09,Masvingo,24.23,0.115,37.26
2020-02-10,Masvingo,20.86,0.546,43.19
2020-02-11,Masvingo,19.69,0.047,41.01
2020-02-12,Masvingo,21.39,0.06,35.41
2020-02-13,Masvingo,22.59,0.277,41.44
2020-02-14,Masvingo,22.08,0.612,41.21
2020-02-15,Masvingo,22.34,0.04,47.99
2020-02-16,Masvingo,20.8,0.598,48.74
2020-02-17,Masvingo,23.97,0.337,44.84
2020-02-18,Masvingo,21.24,0.223,35.21
2020-02-19,Masvingo,24.68,0.745,53.07
2020-02-20,Masvingo,22.45,0.29,36.33
2020-02-21,Masvingo,23.29,1.29,47.86
2020-02-22,Masvingo,22.54,1.377,55.87
2020-02-23,Masvingo,23.34,1.572,37.97
2020-02-24,Masvingo,24.99,1.878,51.01
2020-02-25,Masvingo,23.97,2.578,54.11
2020-02-26,Masvingo,24.64,0.277,39.78
2020-02-27,Masvingo,24.28,3.238,52.61
2020-02-28,Masvingo,23.78,0.293,39.31
2020-02-29,Masvingo,23.55,4.726,61.87
2020-03-01,Masvingo,24.14,1.874,53.88
2020-03-02,Masvingo,20.74,0.445,48.69
2020-03-03,Masvingo,24.62,2.215,54.18
2020-03-04,Masvingo,24.5,9.722,70.49
2020-03-05,Masvingo,21.31,4.034,57.22
2020-03-06,Masvingo,25.28,14.001,71.89
2020-03-07,Masvingo,22.5,14.88,69.24
2020-03-08,Masvingo,26.27,2.313,50.69
2020-03-09,Masvingo,23.51,12.892,74.46
2020-03-10,Masvingo,23.26,17.057,68.12
2020-03-11,Masvingo,24.69,8.222,59.87
2020-03-12,Masvingo,26.82,34.872,70.37
2020-03-13,Masvingo,24.54,32.601,75.64
2020-03-14,Masvingo,25.65,4.795,56.33
2020-03-15,Masvingo,24.97,13.385,64.77
2020-03-16,Masvingo,24.42,3.831,49.08
2020-03-17,Masvingo,22.45,2.962,47.55
2020-03-18,Masvingo,26.84,1.649,42.84
2020-03-19,Masvingo,23.39,11.668,60.9
2020-03-20,Masvingo,23.97,23.615,78.56
2020-03-21,Masvingo,23.38,20.349,80.82
2020-03-22,Masvingo,22.25,4.051,62.78
2020-03-23,Masvingo,23.67,28.719,65.84
2020-03-24,Masvingo,25.18,26.917,73.44
2020-03-25,Masvingo,26.6,6.651,65.21
2020-03-26,Masvingo,24.58,17.923,69.63
2020-03-27,Masvingo,26.7,84.917,79.89
2020-03-28,Masvingo,26.14,12.227,68.13
2020-03-29,Masvingo,22.0,16.968,73.78
2020-03-30,Masvingo,25.08,6.142,63.56
2020-03-31,Masvingo,25.86,123.745,75.96
2020-04-01,Masvingo,24.37,74.739,76.96
2020-04-02,Masvingo,27.08,28.358,80.4
2020-04-03,Masvingo,27.38,46.255,66.39
2020-04-04,Masvingo,26.08,16.906,74.58
2020-04-05,Masvingo,25.46,17.077,69.34
2020-04-06,Masvingo,25.77,4.051,59.97
2020-04-07,Masvingo,25.5,18.681,76.69
2020-04-08,Masvingo,29.57,13.882,70.2
2020-04-09,Masvingo,25.5,61.835,81.34
2020-04-10,Masvingo,26.26,74.407,77.09
2020-04-11,Masvingo,24.09,70.59,74.99
2020-04-12,Masvingo,26.64,23.484,71.36
2020-04-13,Masvingo,24.98,48.049,82.24
2020-04-14,Masvingo,27.57,33.055,75.92
2020-04-15,Masvingo,26.05,57.936,83.48
2020-04-16,Masvingo,25.49,43.026,78.14
2020-04-17,Masvingo,29.14,4.745,60.17
2020-04-18,Masvingo,25.13,9.017,65.36
2020-04-19,Masvingo,25.02,125.56,77.12
2020-04-20,Masvingo,25.43,99.17,81.44
2020-04-21,Masvingo,28.11,18.086,72.06
2020-04-22,Masvingo,26.21,180.529,82.8
2020-04-23,Masvingo,24.45,51.002,75.36
2020-04-24,Masvingo,24.84,17.13,78.68
2020-04-25,Masvingo,26.88,139.002,69.16
2020-04-26,Masvingo,28.59,60.685,75.92
2020-04-27,Masvingo,27.91,58.948,88.56
2020-04-28,Masvingo,28.72,173.936,84.08
2020-04-29,Masvingo,28.05,38.451,76.48
2020-04-30,Masvingo,24.86,142.601,76.25
2020-05-01,Masvingo,25.82,0.582,42.05
2020-05-02,Masvingo,28.39,0.249,45.68
2020-05-03,Masvingo,27.44,1.358,49.63
2020-05-04,Masvingo,25.19,0.894,50.33
2020-05-05,Masvingo,25.93,1.86,53.38
2020-05-06,Masvingo,27.9,2.392,51.31
2020-05-07,Masvingo,28.04,1.258,49.01
2020-05-08,Masvingo,29.32,1.054,47.98
2020-05-09,Masvingo,25.84,0.61,47.37
2020-05-10,Masvingo,26.53,2.728,53.47
2020-05-11,Masvingo,28.6,1.143,42.42
2020-05-12,Masvingo,29.7,0.884,52.83
2020-05-13,Masvingo,27.1,0.629,43.22
2020-05-14,Masvingo,26.99,0.959,37.87
2020-05-15,Masvingo,26.79,0.829,58.07
2020-05-16,Masvingo,27.79,0.195,40.36
2020-05-17,Masvingo,24.68,3.058,60.55
2020-05-18,Masvingo,26.02,0.774,39.43
2020-05-19,Masvingo,30.92,2.048,48.84
2020-05-20,Masvingo,27.35,0.031,47.85
2020-05-21,Masvingo,24.85,0.431,49.07
2020-05-22,Masvingo,27.78,0.417,44.05
2020-05-23,Masvingo,25.24,0.224,38.08
2020-05-24,Masvingo,25.65,0.651,45.49
2020-05-25,Masvingo,26.86,1.217,38.38
2020-05-26,Masvingo,26.27,1.075,53.08
2020-05-27,Masvingo,28.88,0.771,54.84
2020-05-28,Masvingo,28.18,0.9,36.68
2020-05-29,Masvingo,26.23,0.976,45.75
2020-05-30,Masvingo,27.48,0.103,41.1
2020-05-31,Masvingo,27.6,0.277,42.22
2020-06-01,Masvingo,27.08,0.414,43.46
2020-06-02,Masvingo,27.71,0.505,41.61
2020-06-03,Masvingo,27.59,1.149,52.45
2020-06-04,Masvingo,25.16,0.82,43.96
2020-06-05,Masvingo,24.02,0.369,44.47
2020-06-06,Masvingo,26.39,0.208,49.82
2020-06-07,Masvingo,27.56,0.131,35.26
2020-06-08,Masvingo,29.79,0.638,46.39
2020-06-09,Masvingo,27.24,0.224,35.92
2020-06-10,Masvingo,26.53,0.29,42.72
2020-06-11,Masvingo,24.05,0.109,47.64
2020-06-12,Masvingo,28.81,0.333,48.03
2020-06-13,Masvingo,24.08,0.344,41.21
2020-06-14,Masvingo,28.05,0.445,41.28
2020-06-15,Masvingo,25.02,0.905,49.9
2020-06-16,Masvingo,27.45,0.388,54.5
2020-06-17,Masvingo,25.9,0.009,40.14
2020-06-18,Masvingo,26.66,0.283,49.92
2020-06-19,Masvingo,28.5,0.122,45.44
2020-06-20,Masvingo,23.92,0.247,51.51
2020-06-21,Masvingo,21.45,0.065,45.48
2020-06-22,Masvingo,25.92,0.109,39.12
2020-06-23,Masvingo,28.74,0.871,48.08
2020-06-24,Masvingo,24.04,0.222,30.93
2020-06-25,Masvingo,25.93,0.276,41.0
2020-06-26,Masvingo,25.47,0.76,41.24
2020-06-27,Masvingo,25.45,0.138,32.82
2020-06-28,Masvingo,28.08,0.226,38.61
2020-06-29,Masvingo,27.06,0.201,50.72
2020-06-30,Masvingo,27.75,0.459,45.64
2020-07-01,Masvingo,27.05,0.181,34.2
2020-07-02,Masvingo,24.42,0.009,44.26
2020-07-03,Masvingo,24.78,0.263,41.39
2020-07-04,Masvingo,26.64,0.046,31.43
2020-07-05,Masvingo,24.11,0.457,42.36
2020-07-06,Masvingo,23.77,1.304,50.89
2020-07-07,Masvingo,28.28,0.178,43.77
2020-07-08,Masvingo,24.75,0.002,41.46
2020-07-09,Masvingo,22.84,0.068,49.68
2020-07-10,Masvingo,25.49,0.002,41.1
2020-07-11,Masvingo,24.75,0.327,48.76
2020-07-12,Masvingo,24.52,0.084,45.91
2020-07-13,Masvingo,24.69,0.581,49.31
2020-07-14,Masvingo,24.49,0.044,47.18
2020-07-15,Masvingo,26.4,0.096,41.24
2020-07-16,Masvingo,24.04,0.207,48.51
2020-07-17,Masvingo,24.67,0.39,46.17
2020-07-18,Masvingo,26.67,0.213,47.1
2020-07-19,Masvingo,26.12,0.012,39.05
2020-07-20,Masvingo,25.74,0.35,44.25
2020-07-21,Masvingo,24.14,0.417,41.02
2020-07-22,Masvingo,23.45,0.057,40.37
2020-07-23,Masvingo,25.19,1.073,54.11
2020-07-24,Masvingo,24.53,0.852,36.67
2020-07-25,Masvingo,23.0,0.342,31.83
2020-07-26,Masvingo,22.5,0.492,32.47
2020-07-27,Masvingo,24.11,0.155,42.85
2020-07-28,Masvingo,25.27,0.198,41.44
2020-07-29,Masvingo,22.58,0.17,41.37
2020-07-30,Masvingo,21.57,0.116,47.59
2020-07-31,Masvingo,25.36,0.204,27.91
2020-08-01,Masvingo,24.62,1.526,46.53
2020-08-02,Masvingo,23.26,0.216,40.42
2020-08-03,Masvingo,24.05,0.403,44.22
2020-08-04,Masvingo,24.55,0.354,41.92
2020-08-05,Masvingo,25.13,0.942,48.56
2020-08-06,Masvingo,21.65,0.399,37.69
2020-08-07,Masvingo,20.43,0.155,47.14
2020-08-08,Masvingo,23.07,0.104,35.21
2020-08-09,Masvingo,25.78,0.556,39.1
2020-08-10,Masvingo,21.81,0.146,32.89
2020-08-11,Masvingo,23.02,1.589,50.28
2020-08-12,Masvingo,21.23,0.018,40.72
2020-08-13,Masvingo,20.11,1.023,47.44
2020-08-14,Masvingo,22.27,0.759,51.4
2020-08-15,Masvingo,23.72,0.333,35.46
2020-08-16,Masvingo,20.03,0.188,42.45
2020-08-17,Masvingo,24.6,1.153,47.46
2020-08-18,Masvingo,21.45,0.071,40.2
2020-08-19,Masvingo,20.43,0.003,48.58
2020-08-20,Masvingo,21.54,0.596,43.7
2020-08-21,Masvingo,23.34,0.297,44.67
2020-08-22,Masvingo,23.18,0.382,51.74
2020-08-23,Masvingo,25.6,0.389,37.11
2020-08-24,Masvingo,19.14,0.489,40.51
2020-08-25,Masvingo,20.7,0.03,40.03
2020-08-26,Masvingo,21.67,0.239,41.3
2020-08-27,Masvingo,21.45,0.192,43.4
2020-08-28,Masvingo,20.5,0.528,52.53
2020-08-29,Masvingo,18.92,0.414,36.86
2020-08-30,Masvingo,21.49,0.415,36.32
2020-08-31,Masvingo,21.72,0.401,31.36
2020-09-01,Masvingo,21.83,0.264,38.59
2020-09-02,Masvingo,18.33,0.014,47.14
2020-09-03,Masvingo,23.13,0.718,44.06
2020-09-04,Masvingo,20.77,0.284,45.27
2020-09-05,Masvingo,22.42,0.04,47.07
2020-09-06,Masvingo,18.4,0.921,58.69
2020-09-07,Masvingo,22.93,0.478,46.05
2020-09-08,Masvingo,19.45,0.281,43.75
2020-09-09,Masvingo,20.35,0.182,52.61
2020-09-10,Masvingo,19.17,0.431,51.01
2020-09-11,Masvingo,18.26,0.31,40.75
2020-09-12,Masvingo,18.47,0.042,41.86
2020-09-13,Masvingo,19.78,0.082,44.1
2020-09-14,Masvingo,17.42,0.232,33.16
2020-09-15,Masvingo,17.88,0.295,47.35
2020-09-16,Masvingo,18.64,0.015,38.46
2020-09-17,Masvingo,16.91,0.485,36.56
2020-09-18,Masvingo,19.29,0.048,42.51
2020-09-19,Masvingo,17.22,0.004,42.84
2020-09-20,Masvingo,21.16,0.121,35.59
2020-09-21,Masvingo,17.87,0.049,40.21
2020-09-22,Masvingo,18.74,0.258,44.94
2020-09-23,Masvingo,19.75,1.26,59.71
2020-09-24,Masvingo,16.87,0.445,38.19
2020-09-25,Masvingo,17.66,0.104,42.39
2020-09-26,Masvingo,18.78,0.046,32.22
2020-09-27,Masvingo,18.14,0.032,26.22
2020-09-28,Masvingo,19.7,0.121,39.25
2020-09-29,Masvingo,17.51,0.119,42.6
2020-09-30,Masvingo,18.71,0.05,36.18
2020-10-01,Masvingo,19.8,0.307,55.01
2020-10-02,Masvingo,16.86,0.036,36.71
2020-10-03,Masvingo,16.41,0.127,35.08
2020-10-04,Masvingo,18.79,0.017,37.73
2020-10-05,Masvingo,16.95,0.457,38.22
2020-10-06,Masvingo,15.81,0.069,41.49
2020-10-07,Masvingo,18.01,0.201,44.84
2020-10-08,Masvingo,19.17,0.987,61.08
2020-10-09,Masvingo,15.89,0.076,38.2
2020-10-10,Masvingo,14.92,1.394,45.66
2020-10-11,Masvingo,17.3,1.065,52.77
2020-10-12,Masvingo,18.31,0.48,41.83
2020-10-13,Masvingo,18.79,0.193,45.26
2020-10-14,Masvingo,16.16,0.798,46.44
2020-10-15,Masvingo,17.75,0.121,39.52
2020-10-16,Masvingo,17.1,0.336,40.56
2020-10-17,Masvingo,17.3,0.449,38.7
2020-10-18,Masvingo,19.08,0.151,35.73
2020-10-19,Masvingo,16.64,0.321,44.2
2020-10-20,Masvingo,18.18,0.389,37.58
2020-10-21,Masvingo,14.94,0.207,40.19
2020-10-22,Masvingo,18.25,0.017,38.31
2020-10-23,Masvingo,15.64,0.304,46.15
2020-10-24,Masvingo,18.55,0.558,44.52
2020-10-25,Masvingo,15.49,0.004,43.89
2020-10-26,Masvingo,16.69,0.859,41.07
2020-10-27,Masvingo,16.0,1.217,44.23
2020-10-28,Masvingo,18.67,0.245,41.75
2020-10-29,Masvingo,18.42,0.02,53.05
2020-10-30,Masvingo,18.19,0.109,33.7
2020-10-31,Masvingo,18.93,0.061,36.51
2020-11-01,Masvingo,15.73,1.024,44.18
2020-11-02,Masvingo,17.4,0.016,48.85
2020-11-03,Masvingo,16.61,0.065,46.59
2020-11-04,Masvingo,15.78,0.137,37.59
2020-11-05,Masvingo,17.24,0.706,45.89
2020-11-06,Masvingo,18.15,0.365,48.05
2020-11-07,Masvingo,18.49,0.288,45.32
2020-11-08,Masvingo,16.76,0.074,34.69
2020-11-09,Masvingo,17.52,0.029,42.19
2020-11-10,Masvingo,16.79,0.259,35.72
2020-11-11,Masvingo,16.9,0.064,39.64
2020-11-12,Masvingo,17.63,0.041,45.02
2020-11-13,Masvingo,17.17,0.025,43.3
2020-11-14,Masvingo,16.57,0.267,46.43
2020-11-15,Masvingo,16.48,0.002,47.59
2020-11-16,Masvingo,17.66,0.086,35.67
2020-11-17,Masvingo,17.94,0.426,51.63
2020-11-18,Masvingo,18.3,0.038,39.01
2020-11-19,Masvingo,16.18,0.417,43.54
2020-11-20,Masvingo,16.22,0.119,29.57
2020-11-21,Masvingo,14.58,0.007,36.98
2020-11-22,Masvingo,17.03,0.34,37.39
2020-11-23,Masvingo,17.17,0.251,40.27
2020-11-24,Masvingo,18.35,0.383,48.96
2020-11-25,Masvingo,17.8,0.257,35.85
2020-11-26,Masvingo,16.11,0.018,44.01
2020-11-27,Masvingo,17.64,0.552,36.25
2020-11-28,Masvingo,18.32,0.341,53.81
2020-11-29,Masvingo,18.14,0.028,45.29
2020-11-30,Masvingo,12.5,0.754,45.47
2020-12-01,Masvingo,14.77,1.093,48.08
2020-12-02,Masvingo,17.18,0.213,41.62
2020-12-03,Masvingo,17.46,0.258,45.53
2020-12-04,Masvingo,18.33,0.162,43.57
2020-12-05,Masvingo,14.71,0.314,44.5
2020-12-06,Masvingo,15.76,1.124,48.94
2020-12-07,Masvingo,18.55,0.223,41.61
2020-12-08,Masvingo,17.65,0.025,40.75
2020-12-09,Masvingo,17.22,0.005,41.28
2020-12-10,Masvingo,16.29,0.039,40.69
2020-12-11,Masvingo,17.44,0.649,43.21
2020-12-12,Masvingo,17.03,0.132,39.64
2020-12-13,Masvingo,18.36,0.711,43.95
2020-12-14,Masvingo,15.16,0.055,42.55
2020-12-15,Masvingo,17.01,0.259,39.2
2020-12-16,Masvingo,20.74,0.325,42.75
2020-12-17,Masvingo,18.41,0.231,54.16
2020-12-18,Masvingo,16.99,0.112,41.27
2020-12-19,Masvingo,18.98,0.254,43.27
2020-12-20,Masvingo,15.94,0.264,36.51
2020-12-21,Masvingo,19.21,0.391,49.53
2020-12-22,Masvingo,19.01,0.549,49.5
2020-12-23,Masvingo,18.79,0.025,45.56
2020-12-24,Masvingo,18.51,0.333,40.0
2020-12-25,Masvingo,18.6,0.021,38.49
2020-12-26,Masvingo,18.41,0.116,45.46
2020-12-27,Masvingo,16.84,0.715,43.81
2020-12-28,Masvingo,18.36,0.558,43.88
2020-12-29,Masvingo,16.71,0.326,39.72
2020-12-30,Masvingo,18.17,0.147,36.67
2020-12-31,Masvingo,19.17,0.08,39.96
2021-01-01,Masvingo,18.11,0.057,46.05
2021-01-02,Masvingo,17.85,0.08,40.69
2021-01-03,Masvingo,16.63,0.316,44.11
2021-01-04,Masvingo,18.72,0.277,48.29
2021-01-05,Masvingo,19.3,0.081,43.37
2021-01-06,Masvingo,20.29,0.167,42.48
2021-01-07,Masvingo,19.0,0.08,40.98
2021-01-08,Masvingo,20.08,0.028,42.33
2021-01-09,Masvingo,17.3,0.077,40.8
2021-01-10,Masvingo,17.39,0.017,45.41
2021-01-11,Masvingo,18.65,1.085,44.57
2021-01-12,Masvingo,19.45,0.091,36.31
2021-01-13,Masvingo,20.99,0.658,41.67
2021-01-14,Masvingo,19.57,0.047,37.58
2021-01-15,Masvingo,19.69,0.207,41.44
2021-01-16,Masvingo,18.94,0.193,44.57
2021-01-17,Masvingo,19.62,0.083,51.07
2021-01-18,Masvingo,18.61,0.071,43.11
2021-01-19,Masvingo,21.64,0.142,32.74
2021-01-20,Masvingo,18.9,0.017,34.74
2021-01-21,Masvingo,18.01,0.13,33.59
2021-01-22,Masvingo,23.53,0.038,33.62
2021-01-23,Masvingo,20.76,0.213,43.32
2021-01-24,Masvingo,22.93,0.264,40.71
2021-01-25,Masvingo,17.07,0.006,43.66
2021-01-26,Masvingo,20.49,0.202,37.83
2021-01-27,Masvingo,21.54,0.049,39.17
2021-01-28,Masvingo,23.78,0.146,38.05
2021-01-29,Masvingo,21.74,0.574,39.45
2021-01-30,Masvingo,17.56,0.31,45.94
2021-01-31,Masvingo,16.63,0.07,47.51
2021-02-01,Masvingo,20.62,0.333,42.4
2021-02-02,Masvingo,20.19,0.168,40.19
2021-02-03,Masvingo,17.83,0.558,42.98
2021-02-04,Masvingo,20.68,0.017,32.34
2021-02-05,Masvingo,24.8,0.215,45.17
2021-02-06,Masvingo,22.46,0.018,44.82
2021-02-07,Masvingo,20.0,1.144,41.93
2021-02-08,Masvingo,22.42,0.061,41.74
2021-02-09,Masvingo,21.62,0.074,41.8
2021-02-10,Masvingo,20.63,0.197,45.88
2021-02-11,Masvingo,23.63,0.078,43.34
2021-02-12,Masvingo,18.96,0.625,47.98
2021-02-13,Masvingo,22.73,1.127,43.67
2021-02-14,Masvingo,23.22,0.225,41.18
2021-02-15,Masvingo,21.73,0.356,44.03
2021-02-16,Masvingo,20.51,0.164,43.31
2021-02-17,Masvingo,21.6,0.447,37.4
2021-02-18,Masvingo,20.49,0.096,42.19
2021-02-19,Masvingo,22.85,0.961,53.88
2021-02-20,Masvingo,19.14,0.869,44.7
2021-02-21,Masvingo,22.99,0.335,46.05
2021-02-22,Masvingo,22.35,1.674,52.89
2021-02-23,Masvingo,23.55,0.82,43.22
2021-02-24,Masvingo,24.18,0.737,49.29
2021-02-25,Masvingo,20.54,1.255,42.89
2021-02-26,Masvingo,24.48,2.086,55.7
2021-02-27,Masvingo,22.33,1.543,52.93
2021-02-28,Masvingo,23.63,0.354,40.16
2021-03-01,Masvingo,24.12,3.991,57.88
2021-03-02,Masvingo,23.67,1.6,44.65
2021-03-03,Masvingo,21.57,1.637,38.76
2021-03-04,Masvingo,22.17,5.168,65.22
2021-03-05,Masvingo,25.69,4.997,59.49
2021-03-06,Masvingo,25.34,4.965,56.59
2021-03-07,Masvingo,25.93,1.746,58.51
2021-03-08,Masvingo,26.69,4.831,61.92
2021-03-09,Masvingo,25.4,37.813,81.42
2021-03-10,Masvingo,22.57,17.795,62.85
2021-03-11,Masvingo,22.84,8.19,80.49
2021-03-12,Masvingo,23.34,13.43,79.03
2021-03-13,Masvingo,24.94,7.742,71.2
2021-03-14,Masvingo,25.16,5.109,68.63
2021-03-15,Masvingo,25.52,8.114,70.76
2021-03-16,Masvingo,22.68,16.649,76.38
2021-03-17,Masvingo,25.05,6.519,62.36
2021-03-18,Masvingo,22.36,11.597,59.2
2021-03-19,Masvingo,24.01,6.257,61.16
2021-03-20,Masvingo,24.87,45.454,69.63
2021-03-21,Masvingo,23.89,4.644,71.06
2021-03-22,Masvingo,26.22,56.581,74.91
2021-03-23,Masvingo,25.18,3.726,53.59
2021-03-24,Masvingo,23.85,16.511,70.86
2021-03-25,Masvingo,23.99,16.01,66.07
2021-03-26,Masvingo,26.91,18.276,66.18
2021-03-27,Masvingo,24.74,13.479,68.37
2021-03-28,Masvingo,26.49,41.002,73.03
2021-03-29,Masvingo,26.53,24.09,75.73
2021-03-30,Masvingo,26.03,41.565,64.16
2021-03-31,Masvingo,26.15,57.036,73.49
2021-04-01,Masvingo,28.05,49.789,75.34
2021-04-02,Masvingo,27.39,39.752,78.75
2021-04-03,Masvingo,24.66,78.994,73.72
2021-04-04,Masvingo,24.64,14.65,71.82
2021-04-05,Masvingo,25.99,10.609,71.57
2021-04-06,Masvingo,27.14,9.681,63.32
2021-04-07,Masvingo,29.88,82.005,77.69
2021-04-08,Masvingo,28.01,97.998,81.44
2021-04-09,Masvingo,27.36,7.851,65.28
2021-04-10,Masvingo,24.47,67.703,81.85
2021-04-11,Masvingo,26.02,56.119,71.81
2021-04-12,Masvingo,27.46,47.759,78.85
2021-04-13,Masvingo,26.77,88.548,81.09
2021-04-14,Masvingo,26.25,7.32,57.31
2021-04-15,Masvingo,26.31,47.287,80.14
2021-04-16,Masvingo,23.2,22.997,73.12
2021-04-17,Masvingo,26.87,16.746,70.12
2021-04-18,Masvingo,27.45,53.5,76.74
2021-04-19,Masvingo,26.92,20.382,75.93
2021-04-20,Masvingo,24.77,23.676,71.45
2021-04-21,Masvingo,25.92,61.558,84.0
2021-04-22,Masvingo,24.73,85.452,72.19
2021-04-23,Masvingo,26.81,20.962,70.05
2021-04-24,Masvingo,27.12,58.008,82.86
2021-04-25,Masvingo,27.33,98.331,75.23
2021-04-26,Masvingo,26.52,70.977,67.06
2021-04-27,Masvingo,25.8,34.608,81.15
2021-04-28,Masvingo,26.91,77.121,71.14
2021-04-29,Masvingo,26.85,104.473,80.24
2021-04-30,Masvingo,26.48,112.231,84.88
2021-05-01,Masvingo,28.8,2.563,40.46
2021-05-02,Masvingo,27.53,0.919,38.69
2021-05-03,Masvingo,25.06,3.107,56.96
2021-05-04,Masvingo,26.03,0.264,38.47
2021-05-05,Masvingo,27.9,1.081,51.76
2021-05-06,Masvingo,22.66,2.925,52.31
2021-05-07,Masvingo,29.58,0.588,50.3
2021-05-08,Masvingo,27.47,0.323,39.94
2021-05-09,Masvingo,24.41,1.52,56.78
2021-05-10,Masvingo,25.73,0.638,53.0
2021-05-11,Masvingo,27.74,1.895,54.57
2021-05-12,Masvingo,28.11,0.859,47.39
2021-05-13,Masvingo,27.35,1.57,34.71
2021-05-14,Masvingo,25.92,0.404,45.71
2021-05-15,Masvingo,27.34,0.865,36.43
2021-05-16,Masvingo,26.04,1.068,43.46
2021-05-17,Masvingo,26.83,0.592,48.33
2021-05-18,Masvingo,27.54,0.668,40.61
2021-05-19,Masvingo,28.71,0.529,48.23
2021-05-20,Masvingo,25.47,0.962,44.7
2021-05-21,Masvingo,26.95,1.255,45.22
2021-05-22,Masvingo,27.54,0.279,56.37
2021-05-23,Masvingo,27.07,1.156,47.14
2021-05-24,Masvingo,27.96,1.034,44.29
