date,district,lat,lon,cases,deaths,population_x,incidence_rate,cfr,rainfall_mm,temperature_c,humidity_pct,year,population_y,pop_density_km2,wash_access_pct,poverty_rate,literacy_rate,health_access_pct,open_defecation_pct,water_trucking_events,ocv_coverage_pct,intervention_count,ocv_events,wash_events,cases_lag1w,cases_lag2w,cases_lag4w,cases_lag8w,cases_lag12w,cases_roll4w_mean,cases_roll4w_std,cases_roll8w_mean,cases_roll8w_std,cases_roll13w_mean,cases_roll13w_std,rainfall_lag2w,rainfall_lag4w,rainfall_anomaly,rainfall_4w_cumulative,wash_rain_interaction,risk_score_raw,week_of_year,month,is_rainy_season,year_idx,cases_log
2020-11-30,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2020,70945,320,0.6034,0.4282,0.8834,0.6758,0.0897,4,0.311,0.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,3.75,0.9574271077563377,2.0,2.0000000000000004,1.3846153846153846,1.7577666482623917,,,,,,,49,11,1,2,0.6931471805599453
2020-12-07,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2020,70945,320,0.6034,0.4282,0.8834,0.6758,0.0897,4,0.311,0.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,3.0,1.6329931618554518,2.125,1.8850918886280932,1.3846153846153846,1.7577666482623917,,,,,,,50,12,1,2,0.6931471805599453
2020-12-14,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2020,70945,320,0.6034,0.4282,0.8834,0.6758,0.0897,4,0.311,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.5,1.914854215512676,2.125,1.8850918886280932,1.4615384615384615,1.7134460703206997,,,,,,,51,12,1,2,0.6931471805599453
2020-12-21,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2020,70945,320,0.6034,0.4282,0.8834,0.6758,0.0897,4,0.311,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,1.9999999999999996,2.25,1.752549163769329,1.4615384615384615,1.7134460703206997,,,,,,,52,12,1,2,1.0986122886681098
2020-12-28,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2020,70945,320,0.6034,0.4282,0.8834,0.6758,0.0897,4,0.311,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.25,0.5,2.5,1.51185789203691,1.6153846153846154,1.6602440351979186,,,,,,,53,12,1,2,0.0
2021-01-04,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.816496580927726,2.0,1.6035674514745473,1.6153846153846154,1.6602440351979186,,,,,,,1,1,1,3,0.6931471805599453
2021-01-11,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.816496580927726,1.75,1.5811388300841906,1.6923076923076923,1.6012815380508747,,,,,,,2,1,1,3,0.0
2021-01-18,Norton,-17.8833,30.7,3.0,0,67527,4.4427,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.75,0.9574271077563381,1.375,1.5979898086569362,1.6153846153846154,1.6602440351979186,,,,,,,3,1,1,3,1.3862943611198906
2021-01-25,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,1.4142135623730951,1.125,0.9910312089651163,1.8461538461538463,1.6251232694862412,,,,,,,4,1,1,3,0.6931471805599453
2021-02-01,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.25,1.2583057392117916,1.125,0.9910312089651163,1.9230769230769231,1.5525000516123724,,,,,,,5,2,1,3,0.0
2021-02-08,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.4142135623730951,1.0,1.069044967649699,1.6153846153846154,1.5021352323976251,,,,,,,6,2,1,3,0.6931471805599453
2021-02-15,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,1.25,1.2583057392117916,1.0,1.069044967649699,1.4615384615384615,1.4500221041639727,,,,,,,7,2,1,3,0.0
2021-02-22,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5773502691896255,0.75,1.0350983390135327,1.2307692307692308,1.4232501627054321,,,,,,,8,2,1,3,0.0
2021-03-01,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.4999999999999998,0.75,1.0350983390135327,0.8461538461538461,0.8987170342729259,,,,,,,9,3,1,3,0.6931471805599453
2021-03-08,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5773502691896256,0.75,1.0350983390135327,0.8461538461538461,0.8987170342729259,,,,,,,10,3,1,3,1.0986122886681098
2021-03-15,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.75,0.957427107756338,1.0,1.069044967649699,0.9230769230769231,0.9540735874430366,,,,,,,11,3,1,3,0.0
2021-03-22,Norton,-17.8833,30.7,3.0,0,67527,4.4427,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.75,0.957427107756338,0.625,0.7440238091428468,0.8461538461538461,0.9870962335856572,,,,,,,12,3,1,3,1.3862943611198906
2021-03-29,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.5,1.2909944487358054,0.875,1.1259916264596046,0.9230769230769231,1.1151635501529624,,,,,,,13,3,1,3,1.0986122886681098
2021-04-05,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,1.75,1.2583057392117916,1.125,1.1259916264596046,1.0769230769230769,1.1151635501529622,,,,,,,14,4,1,3,1.0986122886681098
2021-04-12,Norton,-17.8833,30.7,3.0,0,67527,4.4427,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.75,1.2583057392117916,1.25,1.1649647450214362,1.1538461538461537,1.1435437497937373,,,,,,,15,4,1,3,1.3862943611198906
2021-04-19,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,2.5,0.5773502691896253,1.625,1.187734939165422,1.3846153846153846,1.192927878405453,,,,,,,16,4,1,3,0.6931471805599453
2021-04-26,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,0.8164965809277257,1.75,1.0350983390135329,1.2307692307692308,1.0919284281983437,,,,,,,17,4,1,3,0.6931471805599453
2021-05-03,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.75,0.9574271077563379,1.75,1.0350983390135329,1.2307692307692308,1.0919284281983437,,,,,,,18,5,0,3,0.0
2021-05-10,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.25,1.2583057392117913,1.5,1.195228609334395,1.2307692307692308,1.0919284281983437,,,,,,,19,5,0,3,0.6931471805599453
2021-05-17,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.75,0.4999999999999992,1.625,1.0606601717798227,1.2307692307692308,1.0919284281983437,,,,,,,20,5,0,3,0.0
2021-05-24,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.5,0.5773502691896251,1.25,1.0350983390135329,1.2307692307692308,1.0919284281983437,,,,,,,21,5,0,3,0.0
2021-05-31,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.25,0.4999999999999992,1.0,1.069044967649699,1.2307692307692308,1.0919284281983437,,,,,,,22,5,0,3,1.0986122886681098
2021-06-07,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.75,0.9574271077563378,1.0,1.069044967649699,1.3076923076923077,1.1094003924504638,,,,,,,23,6,0,3,0.6931471805599453
2021-06-14,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.75,0.9574271077563378,0.75,0.7071067811865497,1.2307692307692308,1.0919284281983437,,,,,,,24,6,0,3,1.0986122886681098
2021-06-21,Norton,-17.8833,30.7,3.0,0,67527,4.4427,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.25,0.9574271077563378,0.875,0.834522960396282,1.3846153846153846,1.0439078454267894,,,,,,,25,6,0,3,1.3862943611198906
2021-06-28,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,0.8164965809277255,1.125,1.1259916264596046,1.3846153846153846,1.0439078454267894,,,,,,,26,6,0,3,0.6931471805599453
2021-07-05,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.75,0.9574271077563377,1.25,1.0350983390135329,1.3076923076923077,1.0315534712764902,,,,,,,27,7,0,3,0.0
2021-07-12,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.5,1.2909944487358054,1.125,1.1259916264596046,1.1538461538461537,1.068188017638119,,,,,,,28,7,0,3,0.6931471805599453
2021-07-19,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.25,1.2583057392117913,1.25,1.0350983390135329,1.0,0.9128709291752848,,,,,,,29,7,0,3,0.0
2021-07-26,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5773502691896247,1.25,1.0350983390135329,0.9230769230769231,0.9540735874430364,,,,,,,30,7,0,3,0.6931471805599453
2021-08-02,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5773502691896247,1.125,0.9910312089651164,0.9230769230769231,0.9540735874430364,,,,,,,31,8,0,3,0.6931471805599453
2021-08-09,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.75,0.4999999999999989,1.125,0.9910312089651164,1.0,0.9128709291752848,,,,,,,32,8,0,3,0.0
2021-08-16,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.5,0.5773502691896247,0.875,0.9910312089651164,0.9230769230769231,0.9540735874430364,,,,,,,33,8,0,3,0.0
2021-08-23,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.5,0.5773502691896247,0.5,0.5345224838248515,0.9230769230769231,0.9540735874430364,,,,,,,34,8,0,3,0.6931471805599453
2021-08-30,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5773502691896247,0.5,0.5345224838248515,1.0,0.9128709291752848,,,,,,,35,8,0,3,0.0
2021-09-06,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.25,0.4999999999999989,0.5,0.5345224838248515,0.8461538461538461,0.8987170342729257,,,,,,,36,9,0,3,0.0
2021-09-13,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.4999999999999989,0.375,0.5175491695067685,0.7692307692307693,0.926808695996307,,,,,,,37,9,0,3,0.6931471805599453
2021-09-20,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5773502691896248,0.5,0.5345224838248515,0.6923076923076923,0.85485041426512,,,,,,,38,9,0,3,1.0986122886681098
2021-09-27,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.75,0.9574271077563375,0.625,0.7440238091428469,0.6153846153846154,0.6504436355880039,,,,,,,39,9,0,3,1.0986122886681098
2021-10-04,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.25,0.9574271077563375,0.75,0.8864052604279199,0.6923076923076923,0.7510676161988218,,,,,,,40,10,0,3,0.6931471805599453
2021-10-11,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.5,0.5773502691896247,0.875,0.8345229603962819,0.7692307692307693,0.7250110520819952,,,,,,,41,10,0,3,0.0
2021-10-18,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.25,0.9574271077563375,0.875,0.8345229603962819,0.6923076923076923,0.7510676161988218,,,,,,,42,10,0,3,0.0
2021-10-25,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.75,0.9574271077563375,0.75,0.8864052604279199,0.6923076923076923,0.7510676161988218,,,,,,,43,10,0,3,0.6931471805599453
2021-11-01,Norton,-17.8833,30.7,6.0,1,67527,8.8853,0.1667,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5773502691896247,0.875,0.8345229603962819,0.6923076923076923,0.7510676161988218,,,,,,,44,11,1,3,1.9459101490553132
2021-11-08,Norton,-17.8833,30.7,5.0,0,67527,7.4044,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.75,2.8722813232690143,1.625,1.922609833384968,1.0769230769230769,1.6563785025137694,,,,,,,45,11,1,3,1.791759469228055
2021-11-15,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,5.0,6.0,0.0,2.0,1.0,3.0,2.943920288775949,2.125,2.2320714274285356,1.4615384615384615,1.9414506867883048,,,,,,,46,11,1,3,0.6931471805599453
2021-11-22,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,3.25,2.629955639676583,2.0,2.267786838055364,1.5384615384615385,1.8980421761815816,,,,,,,47,11,1,3,1.0986122886681098
2021-11-29,Norton,-17.8833,30.7,9.0,0,67527,13.328,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,3.5,2.380476142847616,2.0,2.267786838055364,1.6153846153846154,1.8946618668626865,,,,,,,48,11,1,3,2.302585092994046
2021-12-06,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,9.0,2.0,5.0,0.0,1.0,4.25,3.593976442141304,3.0,3.2950178841916564,2.3076923076923075,2.719822769489936,,,,,,,49,12,1,3,0.6931471805599453
2021-12-13,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,9.0,1.0,0.0,2.0,3.25,3.8622100754188224,3.125,3.1819805153394647,2.3846153846153846,2.6626572422569894,,,,,,,50,12,1,3,0.6931471805599453
2021-12-20,Norton,-17.8833,30.7,3.0,0,67527,4.4427,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.25,3.8622100754188224,3.25,3.058944729337695,2.3846153846153846,2.6626572422569894,,,,,,,51,12,1,3,1.3862943611198906
2021-12-27,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2021,72719,320,0.6122,0.4156,0.8882,0.6902,0.0888,5,0.7075,0.0,0.0,0.0,3.0,1.0,9.0,6.0,1.0,3.5,3.7859388972001824,3.5,2.9277002188456005,2.4615384615384617,2.665063620734805,,,,,,,52,12,1,3,1.0986122886681098
2022-01-03,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,2.0,3.0,1.0,5.0,0.0,1.75,0.957427107756339,3.0,2.7774602993176556,2.4615384615384617,2.665063620734805,,,,,,,1,1,1,4,1.0986122886681098
2022-01-10,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.816496580927727,2.625,2.669269563007829,2.5384615384615383,2.6336092033362584,,,,,,,2,1,1,4,0.0
2022-01-17,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.75,1.2583057392117922,2.5,2.7774602993176556,2.5384615384615383,2.6336092033362584,,,,,,,3,1,1,4,0.0
2022-01-24,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,0.0,0.0,2.0,9.0,6.0,1.0,1.1547005383792524,2.25,2.9154759474226513,2.5384615384615383,2.6336092033362584,,,,,,,4,1,1,4,0.6931471805599453
2022-01-31,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.75,0.9574271077563391,1.25,1.0350983390135344,2.5384615384615383,2.6336092033362584,,,,,,,5,1,1,4,0.0
2022-02-07,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25,0.5000000000000019,1.125,1.1259916264596062,2.076923076923077,2.498717619818164,,,,,,,6,2,1,4,0.6931471805599453
2022-02-14,Norton,-17.8833,30.7,3.0,0,67527,4.4427,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.5,0.5773502691896274,1.125,1.1259916264596062,1.7692307692307692,2.350668208327376,,,,,,,7,2,1,4,1.3862943611198906
2022-02-21,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,3.0,1.0,1.0,2.0,9.0,1.25,1.2583057392117925,1.125,1.1259916264596062,1.9230769230769231,2.361550989693656,,,,,,,8,2,1,4,0.0
2022-02-28,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.4142135623730958,0.875,1.1259916264596062,1.7692307692307692,2.4205318339105495,,,,,,,9,2,1,4,0.6931471805599453
2022-03-07,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.25,1.2583057392117925,0.75,1.0350983390135344,1.1538461538461537,1.0681880176381189,,,,,,,10,3,1,4,1.0986122886681098
2022-03-14,Norton,-17.8833,30.7,0.0,0,67527,0.0,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,1.5,1.2909944487358065,1.0,1.0690449676497005,1.2307692307692308,1.0919284281983435,,,,,,,11,3,1,4,0.0
2022-03-21,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.75,0.9574271077563392,1.0,1.0690449676497005,1.1538461538461537,1.1435437497937369,,,,,,,12,3,1,4,1.0986122886681098
2022-03-28,Norton,-17.8833,30.7,1.0,0,67527,1.4809,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.25,0.9574271077563392,1.125,1.1259916264596062,1.0769230769230769,1.037749043325548,,,,,,,13,3,1,4,0.6931471805599453
2022-04-04,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.25,0.9574271077563392,1.25,1.0350983390135344,1.0,1.0000000000000069,,,,,,,14,4,1,4,1.0986122886681098
2022-04-11,Norton,-17.8833,30.7,4.0,0,67527,5.9236,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.25,0.9574271077563392,1.375,1.0606601717798243,1.0,1.0000000000000069,,,,,,,15,4,1,4,1.6094379124341003
2022-04-18,Norton,-17.8833,30.7,3.0,0,67527,4.4427,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,2.25,1.2583057392117922,1.5,1.3093073414159568,1.3076923076923077,1.2506408613597175,,,,,,,16,4,1,4,1.3862943611198906
2022-04-25,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,2.5,1.2909944487358063,1.875,1.2464234547582276,1.5384615384615385,1.2659242088545877,,,,,,,17,4,1,4,1.0986122886681098
2022-05-02,Norton,-17.8833,30.7,3.0,0,67527,4.4427,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,2.75,0.957427107756339,2.0,1.1952286093343965,1.6153846153846154,1.2608503439122347,,,,,,,18,5,0,4,1.3862943611198906
2022-05-09,Norton,-17.8833,30.7,2.0,0,67527,2.9618,0.0,,,,2022,74537,320,0.6192,0.3866,0.8943,0.7071,0.0881,3,0.8164,0.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,3.0,0.8164965809277271,2.125,1.2464234547582276,1.8461538461538463,1.2142318453899088,,,,,,,19,5,0,4,1.0986122886681098
